todo also check reg_anchorindex vs. anchor	IMPLEMENTATION	0.7871746711676805	IMPLEMENTATION	0.21282532883231955	WITHOUT_CLASSIFICATION
{{{ setselectionstart() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getfocuscycleroot() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ addtopcomponent() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getselectionend() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ removetopcomponent() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ getselectionend() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getselectionstart() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getselectionstart() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ select() method	WITHOUT_CLASSIFICATION	0.9999655161102288	WITHOUT_CLASSIFICATION	3.4483889771323964E-5	IMPLEMENTATION
{{{ getselectionendline() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ select() method	WITHOUT_CLASSIFICATION	0.9999655161102288	WITHOUT_CLASSIFICATION	3.4483889771323964E-5	IMPLEMENTATION
{{{ setselectionend() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getmarkposition() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ isselectionrectangular() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
used to store offsettoxy() results	WITHOUT_CLASSIFICATION	0.999949422234869	WITHOUT_CLASSIFICATION	5.057776513106808E-5	IMPLEMENTATION
{{{ private members	WITHOUT_CLASSIFICATION	0.9999960375410093	WITHOUT_CLASSIFICATION	3.962458990673172E-6	IMPLEMENTATION
{{{ instance variables	WITHOUT_CLASSIFICATION	0.9999920859819738	WITHOUT_CLASSIFICATION	7.914018026245055E-6	IMPLEMENTATION
{{{ static variables	WITHOUT_CLASSIFICATION	0.9999921295466787	WITHOUT_CLASSIFICATION	7.870453321314232E-6	IMPLEMENTATION
this does the "trick" to eliminate blank space at the end	WITHOUT_CLASSIFICATION	0.9999947776039	WITHOUT_CLASSIFICATION	5.222396099985562E-6	IMPLEMENTATION
{{{ iscaretvisible() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
on jdk 1.4 this is set to a method by java14. the method must take these parameters - a jedittextarea - an inputevent - a boolean (copy text or move depending on modifier user held down)	WITHOUT_CLASSIFICATION	0.9999980753896205	WITHOUT_CLASSIFICATION	1.9246103795533376E-6	IMPLEMENTATION
{{{ isstructurehighlightvisible() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ foldstructurechanged() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ updatemaxhorizontalscrollwidth() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
in case one of the above fails we still want to clear these flags.	WITHOUT_CLASSIFICATION	0.9998889217666879	WITHOUT_CLASSIFICATION	1.1107823331220833E-4	IMPLEMENTATION
{{{ recalculatevisiblelines() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ finishcaretupdate() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ updatescrollbars() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getselectionstartendonline() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ _finishcaretupdate() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
see finishcaretupdate() & _finishcaretupdate()	WITHOUT_CLASSIFICATION	0.999999774931991	WITHOUT_CLASSIFICATION	2.2506800898926089E-7	IMPLEMENTATION
called by displaymanager.bufferchangehandler.transactioncomplete()	WITHOUT_CLASSIFICATION	0.9999989407320812	WITHOUT_CLASSIFICATION	1.0592679187829185E-6	IMPLEMENTATION
{{{ insideselection() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
when the user is typing etc we don't want the caret to blink	WITHOUT_CLASSIFICATION	0.9999554821783628	WITHOUT_CLASSIFICATION	4.451782163712341E-5	IMPLEMENTATION
jdiff error list add stuff here	WITHOUT_CLASSIFICATION	0.9999296024500066	WITHOUT_CLASSIFICATION	7.039754999338953E-5	IMPLEMENTATION
otherwise displaymanager.bufferchangehandler calls	WITHOUT_CLASSIFICATION	0.9992196326199033	WITHOUT_CLASSIFICATION	7.803673800967252E-4	IMPLEMENTATION
{{{ startdraganddrop() method calls dndcallback via reflection	WITHOUT_CLASSIFICATION	0.9997925975271175	WITHOUT_CLASSIFICATION	2.0740247288257338E-4	IMPLEMENTATION
{{{ dowordwrap() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ _addtoselection() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ updatestructurehighlightwithdelay() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ firecaretevent() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
only ever return true if space was pressed with logicallength == maxlinelen	WITHOUT_CLASSIFICATION	0.99999997602145	WITHOUT_CLASSIFICATION	2.3978550055981262E-8	IMPLEMENTATION
{{{ firescrollevent() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ inserttab() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ dowordcount() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ updatestructurehighlight() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
fix bug #922951 off-by-one error in word count	WITHOUT_CLASSIFICATION	0.9992209581535562	WITHOUT_CLASSIFICATION	7.790418464437865E-4	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999918009019932	WITHOUT_CLASSIFICATION	8.199098006711576E-6	IMPLEMENTATION
{{{ actionperformed() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ inner classes	WITHOUT_CLASSIFICATION	0.9999662400515654	WITHOUT_CLASSIFICATION	3.375994843460915E-5	IMPLEMENTATION
{{{ focushandler class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ paintborder() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getborderinsets() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ delete() method	WITHOUT_CLASSIFICATION	0.9999655453564635	WITHOUT_CLASSIFICATION	3.445464353647705E-5	IMPLEMENTATION
{{{ mousepressed() method	WITHOUT_CLASSIFICATION	0.9999744478661361	WITHOUT_CLASSIFICATION	2.5552133863888045E-5	IMPLEMENTATION
{{{ mousehandler class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ addlayoutcomponent() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ removelayoutcomponent() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ preferredlayoutsize() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ minimumlayoutsize() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ layoutcontainer() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
case 3	WITHOUT_CLASSIFICATION	0.9999759521744224	WITHOUT_CLASSIFICATION	2.4047825577682012E-5	IMPLEMENTATION
{{{ recalculatelastphysicalline() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
only wrap if we're at the end of a line or the rest of the line text is whitespace	WITHOUT_CLASSIFICATION	0.9999985019091265	WITHOUT_CLASSIFICATION	1.4980908734707048E-6	IMPLEMENTATION
{{{ showstructurestatusmessage() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
last character before wrap length with tabs expanded	WITHOUT_CLASSIFICATION	0.9999777541267545	WITHOUT_CLASSIFICATION	2.2245873245531537E-5	IMPLEMENTATION
{{{ scrolllayout class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
caretline would have been incremented since insertnewlineat <= caretpos	WITHOUT_CLASSIFICATION	0.9999104517061584	WITHOUT_CLASSIFICATION	8.954829384153246E-5	IMPLEMENTATION
get rid of embedded tabs not removed by trim()	WITHOUT_CLASSIFICATION	0.9947535073280027	WITHOUT_CLASSIFICATION	0.005246492671997173	IMPLEMENTATION
{{{ shifttallcaretleft() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ getrectparams() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ focusgained() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ tallcaretdelete() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ textareaborder class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ caretblinker class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ mutablecaretevent constructor	WITHOUT_CLASSIFICATION	0.9999374715675854	WITHOUT_CLASSIFICATION	6.252843241466025E-5	IMPLEMENTATION
{{{ mutablecaretevent class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ getmark() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ getdot() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ adjustmentvaluechanged() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ adjusthandler class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
xxx getmarkposition() deprecated!	WITHOUT_CLASSIFICATION	0.941525924260034	WITHOUT_CLASSIFICATION	0.05847407573996598	IMPLEMENTATION
with drag and drop on a mouse down in a selection does notimmediately deselect	WITHOUT_CLASSIFICATION	0.9999997122741079	WITHOUT_CLASSIFICATION	2.877258921393271E-7	IMPLEMENTATION
{{{ focuslost() method	WITHOUT_CLASSIFICATION	0.9999744513491864	WITHOUT_CLASSIFICATION	2.5548650813687626E-5	IMPLEMENTATION
{{{ dosingleclick() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999918009019932	WITHOUT_CLASSIFICATION	8.199098006711576E-6	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999918009019932	WITHOUT_CLASSIFICATION	8.199098006711576E-6	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999918009019932	WITHOUT_CLASSIFICATION	8.199098006711576E-6	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999918009019932	WITHOUT_CLASSIFICATION	8.199098006711576E-6	IMPLEMENTATION
{{{ class initializer	WITHOUT_CLASSIFICATION	0.9999967878703673	WITHOUT_CLASSIFICATION	3.2121296327185953E-6	IMPLEMENTATION
{{{ mousereleased() method	WITHOUT_CLASSIFICATION	0.999974451598753	WITHOUT_CLASSIFICATION	2.554840124702671E-5	IMPLEMENTATION
{{{ mousedragged() method	WITHOUT_CLASSIFICATION	0.9999474513390589	WITHOUT_CLASSIFICATION	5.2548660941019585E-5	IMPLEMENTATION
case 3	WITHOUT_CLASSIFICATION	0.9999759521744224	WITHOUT_CLASSIFICATION	2.4047825577682012E-5	IMPLEMENTATION
so that home <mouse click> home is not the same as pressing home twice in a row	WITHOUT_CLASSIFICATION	0.9999886604429853	WITHOUT_CLASSIFICATION	1.1339557014739491E-5	IMPLEMENTATION
control-click in virtual space inserts whitespace and moves caret	WITHOUT_CLASSIFICATION	0.9999994098371301	WITHOUT_CLASSIFICATION	5.901628699306126E-7	IMPLEMENTATION
so that shift-click-drag works	WITHOUT_CLASSIFICATION	0.9999956503745394	WITHOUT_CLASSIFICATION	4.3496254605698205E-6	IMPLEMENTATION
so that quick copy works	WITHOUT_CLASSIFICATION	0.9999989056781748	WITHOUT_CLASSIFICATION	1.0943218251321157E-6	IMPLEMENTATION
{{{ dodoubleclick() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
ignore empty lines	WITHOUT_CLASSIFICATION	0.999329581914809	WITHOUT_CLASSIFICATION	6.70418085190937E-4	IMPLEMENTATION
{{{ dotripleclick() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ dosingledrag() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
just scroll to the dragged location	WITHOUT_CLASSIFICATION	0.9999974092340769	WITHOUT_CLASSIFICATION	2.5907659231681708E-6	IMPLEMENTATION
{{{ dodoubledrag() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ dotripledrag() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
middle mouse button drag inserts selection at caret position	WITHOUT_CLASSIFICATION	0.9999992999825599	WITHOUT_CLASSIFICATION	7.000174400882495E-7	IMPLEMENTATION
{{{ private members	WITHOUT_CLASSIFICATION	0.9999960375410093	WITHOUT_CLASSIFICATION	3.962458990673172E-6	IMPLEMENTATION
{{{ instance variables	WITHOUT_CLASSIFICATION	0.9999920859819738	WITHOUT_CLASSIFICATION	7.914018026245055E-6	IMPLEMENTATION
{{{ setbuffer() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getscreenlineofoffset() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ recalculatevisiblelines() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ xtosubregionoffset() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ chunkcache constructor	WITHOUT_CLASSIFICATION	0.9999512672394116	WITHOUT_CLASSIFICATION	4.873276058839739E-5	IMPLEMENTATION
return -1	WITHOUT_CLASSIFICATION	0.9999938065957099	WITHOUT_CLASSIFICATION	6.193404290066291E-6	IMPLEMENTATION
{{{ getmaxhorizontalscrollwidth() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ invalidatechunksfromphys() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
find the screen line containing this offset	WITHOUT_CLASSIFICATION	0.9979437951183164	WITHOUT_CLASSIFICATION	0.002056204881683619	IMPLEMENTATION
{{{ scrolldown() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
line is invisible?	WITHOUT_CLASSIFICATION	0.9999780424140416	WITHOUT_CLASSIFICATION	2.195758595830416E-5	IMPLEMENTATION
{{{ xtosubregionoffset() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ scrollup() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ subregionoffsettox() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ invalidateall() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getlineinfo() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ invalidatechunksfrom() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ subregionoffsettox() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ getlinesubregioncount() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ getbelowposition() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getsubregionofoffset() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ updatechunksupto() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getsubregionstartoffset() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ getaboveposition() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getsubregionendoffset() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ needfullrepaint() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getlineinfosforphysicalline() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ getlineinfosforphysicalline() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ package-private members	WITHOUT_CLASSIFICATION	0.999980672671971	WITHOUT_CLASSIFICATION	1.9327328029020657E-5	IMPLEMENTATION
{{{ clone() method	WITHOUT_CLASSIFICATION	0.9999655536305704	WITHOUT_CLASSIFICATION	3.444636942955717E-5	IMPLEMENTATION
note that we rely on the fact that when a physical line is invalidated all screen lines/subregions of that line are invalidated as well. see below comment for code that tries to uphold this assumption.	WITHOUT_CLASSIFICATION	0.999999971704476	WITHOUT_CLASSIFICATION	2.829552406329487E-8	IMPLEMENTATION
find a valid line closest to the last screen line	WITHOUT_CLASSIFICATION	0.9993038068354385	WITHOUT_CLASSIFICATION	6.961931645614578E-4	IMPLEMENTATION
otherwise determine the next visible line	WITHOUT_CLASSIFICATION	0.9999804818327663	WITHOUT_CLASSIFICATION	1.9518167233660956E-5	IMPLEMENTATION
for the first line displayed take its physical line to be the text area's first physical line	WITHOUT_CLASSIFICATION	0.9999831965056495	WITHOUT_CLASSIFICATION	1.680349435045803E-5	IMPLEMENTATION
if the user changes the syntax token at the end of a line need to do a full repaint.	WITHOUT_CLASSIFICATION	0.9982269984823451	WITHOUT_CLASSIFICATION	0.001773001517654874	IMPLEMENTATION
if -1 the empty space at the end of the text area when the buffer has less lines than are visible	WITHOUT_CLASSIFICATION	0.9999991518583909	WITHOUT_CLASSIFICATION	8.481416090778109E-7	IMPLEMENTATION
empty space	WITHOUT_CLASSIFICATION	0.999928113063805	WITHOUT_CLASSIFICATION	7.188693619503638E-5	IMPLEMENTATION
get another line of chunks	WITHOUT_CLASSIFICATION	0.9999857860697478	WITHOUT_CLASSIFICATION	1.4213930252318421E-5	IMPLEMENTATION
if the line has no text out.size() == 0	WITHOUT_CLASSIFICATION	0.9999883019219443	WITHOUT_CLASSIFICATION	1.1698078055684467E-5	IMPLEMENTATION
unless this is the first time increment the line number	WITHOUT_CLASSIFICATION	0.9999825879851448	WITHOUT_CLASSIFICATION	1.7412014855072144E-5	IMPLEMENTATION
fix the bug where the horiz. scroll bar was not updated after creating a new file.	WITHOUT_CLASSIFICATION	0.7724076413856213	IMPLEMENTATION	0.22759235861437868	WITHOUT_CLASSIFICATION
we only cache entire physical lines at once don't want to split a physical line into screen lines and only have some valid.	WITHOUT_CLASSIFICATION	0.9888268297559052	WITHOUT_CLASSIFICATION	0.011173170244094824	IMPLEMENTATION
chunk the line.	WITHOUT_CLASSIFICATION	0.9999791633064199	WITHOUT_CLASSIFICATION	2.0836693580193453E-5	IMPLEMENTATION
otherwise the number of subregions	WITHOUT_CLASSIFICATION	0.9996691076390495	WITHOUT_CLASSIFICATION	3.3089236095056106E-4	IMPLEMENTATION
if this line has become longer or shorter (in which case the new physical line number is different from the cached one) we need to - continue updating past the last line - advise the text area to repaint on the other hand if the line wraps beyond lastscreenline we need to keep updating the chunk list to ensure proper alignment of invalidation flags (see start of method)	WITHOUT_CLASSIFICATION	0.9999999157689534	WITHOUT_CLASSIFICATION	8.423104661899817E-8	IMPLEMENTATION
{{{ lineinfo class	WITHOUT_CLASSIFICATION	0.9999950167281697	WITHOUT_CLASSIFICATION	4.98327183020565E-6	IMPLEMENTATION
{{{ getstartline() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ linetochunklist() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getend() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ getstart() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
